population,population_definition,source,source_denominator_n,code_a,label_a,code_b,label_b,n11_both_present,n10_a_only,n01_b_only,n00_neither,jaccard,lift
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,fullz_identity_package,Fullz or identity package,0,2,0,1,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,2,0,1,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,mule_recruitment,Mule recruitment or account-holder solicitation,0,2,0,1,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,telegram_off_platform,Telegram or private-channel coordination reference,0,2,0,1,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,tutorial_training_recruitment,"Tutorial, guide, or training content",1,1,0,1,0.5,1.5
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,email_access_takeover,Email-access-enabled account takeover,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",0,0,1,2,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,email_access_takeover,Email-access-enabled account takeover,fullz_identity_package,Fullz or identity package,0,0,0,3,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,email_access_takeover,Email-access-enabled account takeover,jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,0,0,3,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,email_access_takeover,Email-access-enabled account takeover,mule_recruitment,Mule recruitment or account-holder solicitation,0,0,0,3,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,email_access_takeover,Email-access-enabled account takeover,telegram_off_platform,Telegram or private-channel coordination reference,0,0,0,3,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,email_access_takeover,Email-access-enabled account takeover,tutorial_training_recruitment,"Tutorial, guide, or training content",0,0,1,2,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",fullz_identity_package,Fullz or identity package,0,1,0,2,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,1,0,2,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",mule_recruitment,Mule recruitment or account-holder solicitation,0,1,0,2,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",telegram_off_platform,Telegram or private-channel coordination reference,0,1,0,2,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",tutorial_training_recruitment,"Tutorial, guide, or training content",1,0,0,2,1.0,3.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,fullz_identity_package,Fullz or identity package,jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,0,0,3,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,fullz_identity_package,Fullz or identity package,mule_recruitment,Mule recruitment or account-holder solicitation,0,0,0,3,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,fullz_identity_package,Fullz or identity package,telegram_off_platform,Telegram or private-channel coordination reference,0,0,0,3,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,fullz_identity_package,Fullz or identity package,tutorial_training_recruitment,"Tutorial, guide, or training content",0,0,1,2,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,jurisdiction_localisation,Jurisdiction-specific bank or account reference,mule_recruitment,Mule recruitment or account-holder solicitation,0,0,0,3,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,jurisdiction_localisation,Jurisdiction-specific bank or account reference,telegram_off_platform,Telegram or private-channel coordination reference,0,0,0,3,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,jurisdiction_localisation,Jurisdiction-specific bank or account reference,tutorial_training_recruitment,"Tutorial, guide, or training content",0,0,1,2,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,mule_recruitment,Mule recruitment or account-holder solicitation,telegram_off_platform,Telegram or private-channel coordination reference,0,0,0,3,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,mule_recruitment,Mule recruitment or account-holder solicitation,tutorial_training_recruitment,"Tutorial, guide, or training content",0,0,1,2,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,17. XmrBazaar,3,telegram_off_platform,Telegram or private-channel coordination reference,tutorial_training_recruitment,"Tutorial, guide, or training content",0,0,1,2,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_drop_sale,Bank drop sale or bank-drop infrastructure,bank_log_sale,Compromised bank log sale or discussion,2,0,13,21,0.133333,2.4
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_drop_sale,Bank drop sale or bank-drop infrastructure,cashout_laundering_service,Cash-out or laundering service,1,1,8,26,0.1,2.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_drop_sale,Bank drop sale or bank-drop infrastructure,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,2,0,11,23,0.153846,2.769231
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_drop_sale,Bank drop sale or bank-drop infrastructure,email_access_takeover,Email-access-enabled account takeover,0,2,4,30,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_drop_sale,Bank drop sale or bank-drop infrastructure,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",0,2,2,32,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_drop_sale,Bank drop sale or bank-drop infrastructure,fullz_identity_package,Fullz or identity package,2,0,17,17,0.105263,1.894737
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_drop_sale,Bank drop sale or bank-drop infrastructure,jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,2,0,34,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_drop_sale,Bank drop sale or bank-drop infrastructure,mule_recruitment,Mule recruitment or account-holder solicitation,2,0,1,33,0.666667,12.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_drop_sale,Bank drop sale or bank-drop infrastructure,telegram_off_platform,Telegram or private-channel coordination reference,2,0,16,18,0.111111,2.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_drop_sale,Bank drop sale or bank-drop infrastructure,tutorial_training_recruitment,"Tutorial, guide, or training content",0,2,19,15,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_log_sale,Compromised bank log sale or discussion,cashout_laundering_service,Cash-out or laundering service,8,7,1,20,0.5,2.133333
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_log_sale,Compromised bank log sale or discussion,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,9,6,4,17,0.473684,1.661538
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_log_sale,Compromised bank log sale or discussion,email_access_takeover,Email-access-enabled account takeover,4,11,0,21,0.266667,2.4
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_log_sale,Compromised bank log sale or discussion,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",1,14,1,20,0.0625,1.2
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_log_sale,Compromised bank log sale or discussion,fullz_identity_package,Fullz or identity package,10,5,9,12,0.416667,1.263158
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_log_sale,Compromised bank log sale or discussion,jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,15,0,21,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_log_sale,Compromised bank log sale or discussion,mule_recruitment,Mule recruitment or account-holder solicitation,3,12,0,21,0.2,2.4
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_log_sale,Compromised bank log sale or discussion,telegram_off_platform,Telegram or private-channel coordination reference,9,6,9,12,0.375,1.2
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,bank_log_sale,Compromised bank log sale or discussion,tutorial_training_recruitment,"Tutorial, guide, or training content",11,4,8,13,0.478261,1.389474
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,cashout_laundering_service,Cash-out or laundering service,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,6,3,7,20,0.375,1.846154
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,cashout_laundering_service,Cash-out or laundering service,email_access_takeover,Email-access-enabled account takeover,2,7,2,25,0.181818,2.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,cashout_laundering_service,Cash-out or laundering service,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",1,8,1,26,0.1,2.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,cashout_laundering_service,Cash-out or laundering service,fullz_identity_package,Fullz or identity package,4,5,15,12,0.166667,0.842105
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,cashout_laundering_service,Cash-out or laundering service,jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,9,0,27,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,cashout_laundering_service,Cash-out or laundering service,mule_recruitment,Mule recruitment or account-holder solicitation,2,7,1,26,0.2,2.666667
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,cashout_laundering_service,Cash-out or laundering service,telegram_off_platform,Telegram or private-channel coordination reference,5,4,13,14,0.227273,1.111111
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,cashout_laundering_service,Cash-out or laundering service,tutorial_training_recruitment,"Tutorial, guide, or training content",7,2,12,15,0.333333,1.473684
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,email_access_takeover,Email-access-enabled account takeover,1,12,3,20,0.0625,0.692308
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",1,12,1,22,0.071429,1.384615
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,fullz_identity_package,Fullz or identity package,10,3,9,14,0.454545,1.45749
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,13,0,23,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,mule_recruitment,Mule recruitment or account-holder solicitation,3,10,0,23,0.230769,2.769231
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,telegram_off_platform,Telegram or private-channel coordination reference,10,3,8,15,0.47619,1.538462
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,tutorial_training_recruitment,"Tutorial, guide, or training content",8,5,11,12,0.333333,1.165992
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,email_access_takeover,Email-access-enabled account takeover,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",0,4,2,30,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,email_access_takeover,Email-access-enabled account takeover,fullz_identity_package,Fullz or identity package,2,2,17,15,0.095238,0.947368
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,email_access_takeover,Email-access-enabled account takeover,jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,4,0,32,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,email_access_takeover,Email-access-enabled account takeover,mule_recruitment,Mule recruitment or account-holder solicitation,0,4,3,29,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,email_access_takeover,Email-access-enabled account takeover,telegram_off_platform,Telegram or private-channel coordination reference,2,2,16,16,0.1,1.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,email_access_takeover,Email-access-enabled account takeover,tutorial_training_recruitment,"Tutorial, guide, or training content",3,1,16,16,0.15,1.421053
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",fullz_identity_package,Fullz or identity package,0,2,19,15,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,2,0,34,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",mule_recruitment,Mule recruitment or account-holder solicitation,1,1,2,32,0.25,6.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",telegram_off_platform,Telegram or private-channel coordination reference,1,1,17,17,0.052632,1.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",tutorial_training_recruitment,"Tutorial, guide, or training content",1,1,18,16,0.05,0.947368
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,fullz_identity_package,Fullz or identity package,jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,19,0,17,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,fullz_identity_package,Fullz or identity package,mule_recruitment,Mule recruitment or account-holder solicitation,2,17,1,16,0.1,1.263158
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,fullz_identity_package,Fullz or identity package,telegram_off_platform,Telegram or private-channel coordination reference,15,4,3,14,0.681818,1.578947
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,fullz_identity_package,Fullz or identity package,tutorial_training_recruitment,"Tutorial, guide, or training content",10,9,9,8,0.357143,0.99723
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,jurisdiction_localisation,Jurisdiction-specific bank or account reference,mule_recruitment,Mule recruitment or account-holder solicitation,0,0,3,33,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,jurisdiction_localisation,Jurisdiction-specific bank or account reference,telegram_off_platform,Telegram or private-channel coordination reference,0,0,18,18,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,jurisdiction_localisation,Jurisdiction-specific bank or account reference,tutorial_training_recruitment,"Tutorial, guide, or training content",0,0,19,17,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,mule_recruitment,Mule recruitment or account-holder solicitation,telegram_off_platform,Telegram or private-channel coordination reference,3,0,15,18,0.166667,2.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,mule_recruitment,Mule recruitment or account-holder solicitation,tutorial_training_recruitment,"Tutorial, guide, or training content",1,2,18,15,0.047619,0.631579
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,2. Altenen,36,telegram_off_platform,Telegram or private-channel coordination reference,tutorial_training_recruitment,"Tutorial, guide, or training content",7,11,12,6,0.233333,0.736842
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_drop_sale,Bank drop sale or bank-drop infrastructure,bank_log_sale,Compromised bank log sale or discussion,6,6,9,47,0.285714,2.266667
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_drop_sale,Bank drop sale or bank-drop infrastructure,cashout_laundering_service,Cash-out or laundering service,5,7,7,49,0.263158,2.361111
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_drop_sale,Bank drop sale or bank-drop infrastructure,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,5,7,11,45,0.217391,1.770833
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_drop_sale,Bank drop sale or bank-drop infrastructure,email_access_takeover,Email-access-enabled account takeover,4,8,5,51,0.235294,2.518519
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_drop_sale,Bank drop sale or bank-drop infrastructure,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",4,8,13,43,0.16,1.333333
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_drop_sale,Bank drop sale or bank-drop infrastructure,fullz_identity_package,Fullz or identity package,3,9,9,47,0.142857,1.416667
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_drop_sale,Bank drop sale or bank-drop infrastructure,jurisdiction_localisation,Jurisdiction-specific bank or account reference,5,7,8,48,0.25,2.179487
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_drop_sale,Bank drop sale or bank-drop infrastructure,mule_recruitment,Mule recruitment or account-holder solicitation,1,11,2,54,0.071429,1.888889
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_drop_sale,Bank drop sale or bank-drop infrastructure,telegram_off_platform,Telegram or private-channel coordination reference,4,8,15,41,0.148148,1.192982
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_drop_sale,Bank drop sale or bank-drop infrastructure,tutorial_training_recruitment,"Tutorial, guide, or training content",7,5,13,43,0.28,1.983333
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_log_sale,Compromised bank log sale or discussion,cashout_laundering_service,Cash-out or laundering service,7,8,5,48,0.35,2.644444
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_log_sale,Compromised bank log sale or discussion,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,6,9,10,43,0.24,1.7
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_log_sale,Compromised bank log sale or discussion,email_access_takeover,Email-access-enabled account takeover,8,7,1,52,0.5,4.02963
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_log_sale,Compromised bank log sale or discussion,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",7,8,10,43,0.28,1.866667
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_log_sale,Compromised bank log sale or discussion,fullz_identity_package,Fullz or identity package,1,14,11,42,0.038462,0.377778
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_log_sale,Compromised bank log sale or discussion,jurisdiction_localisation,Jurisdiction-specific bank or account reference,3,12,10,43,0.12,1.046154
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_log_sale,Compromised bank log sale or discussion,mule_recruitment,Mule recruitment or account-holder solicitation,1,14,2,51,0.058824,1.511111
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_log_sale,Compromised bank log sale or discussion,telegram_off_platform,Telegram or private-channel coordination reference,5,10,14,39,0.172414,1.192982
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,bank_log_sale,Compromised bank log sale or discussion,tutorial_training_recruitment,"Tutorial, guide, or training content",12,3,8,45,0.521739,2.72
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,cashout_laundering_service,Cash-out or laundering service,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,6,6,10,46,0.272727,2.125
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,cashout_laundering_service,Cash-out or laundering service,email_access_takeover,Email-access-enabled account takeover,4,8,5,51,0.235294,2.518519
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,cashout_laundering_service,Cash-out or laundering service,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",6,6,11,45,0.26087,2.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,cashout_laundering_service,Cash-out or laundering service,fullz_identity_package,Fullz or identity package,2,10,10,46,0.090909,0.944444
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,cashout_laundering_service,Cash-out or laundering service,jurisdiction_localisation,Jurisdiction-specific bank or account reference,5,7,8,48,0.25,2.179487
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,cashout_laundering_service,Cash-out or laundering service,mule_recruitment,Mule recruitment or account-holder solicitation,2,10,1,55,0.153846,3.777778
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,cashout_laundering_service,Cash-out or laundering service,telegram_off_platform,Telegram or private-channel coordination reference,6,6,13,43,0.24,1.789474
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,cashout_laundering_service,Cash-out or laundering service,tutorial_training_recruitment,"Tutorial, guide, or training content",8,4,12,44,0.333333,2.266667
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,email_access_takeover,Email-access-enabled account takeover,2,14,7,45,0.086957,0.944444
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",11,5,6,46,0.5,2.75
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,fullz_identity_package,Fullz or identity package,4,12,8,44,0.166667,1.416667
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,jurisdiction_localisation,Jurisdiction-specific bank or account reference,5,11,8,44,0.208333,1.634615
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,mule_recruitment,Mule recruitment or account-holder solicitation,2,14,1,51,0.117647,2.833333
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,telegram_off_platform,Telegram or private-channel coordination reference,6,10,13,39,0.206897,1.342105
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,tutorial_training_recruitment,"Tutorial, guide, or training content",12,4,8,44,0.5,2.55
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,email_access_takeover,Email-access-enabled account takeover,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",4,5,13,46,0.181818,1.777778
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,3. Pitch,68,email_access_takeover,Email-access-enabled account takeover,fullz_identity_package,Fullz or identity package,2,7,10,49,0.105263,1.259259
